QTL	FarmCPU_pos	FarmCPU_-logP	MLM_INFO(Chr-pos-(-log10))	Geno	Geno_pos	SIFT_Score	INDEL_Score	SV_Score	Score_peak	Score_TE	Score_annotate	Score_expression	Score_match	Score	Source_File	Mode	Annotation_locus	Symbol	Keyword	Locus_annotation	Locus_is_TE	Locus_is_expressed	Locus_is_representative	Recommendation_score	Recommendation_reason
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46930	11:28202189-28208005	25	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46930			transposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46940	11:28209443-28210516	25	25	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46940			transposon protein, putative, CACTA, En/Spm sub-class, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46950	11:28215210-28223264	20	25	*	6.0	5.0	10.0	22.0	*	68.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46950			wall-associated receptor kinase-like 18 precursor, putative, expressed	N	Y	Y	73	pipeline_score=68; farm_logP=10.45; max_variant=25; recommendation_score=73
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46960	11:28224334-28228388	25	10	*	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46960			receptor-like protein kinase precursor, putative, expressed	N	Y	Y	54	pipeline_score=49; farm_logP=10.45; max_variant=25; recommendation_score=54
QTL16	Chr11-28332728	10.45	*	Os11g0691700	11:28224356-28226162	25	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0691700							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46970	11:28228913-28232303	25	25	*	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46970			receptor-like protein kinase 5 precursor, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=10.45; max_variant=25; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	Os11g0692000	11:28235261-28240360	25	5	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0692000							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46980	11:28236014-28241041	25	25	*	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46980	RKe	disease; temperature	receptor-like protein kinase 2 precursor, putative, expressed	N	Y	Y	58	pipeline_score=46; farm_logP=10.45; max_variant=25; symbol=RKe; keyword=disease; temperature; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	LOC_Os11g46990	11:28242115-28242546	25	25	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g46990			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47000	11:28246863-28250613	25	25	*	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47000			receptor-like protein kinase precursor, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=10.45; max_variant=25; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47010	11:28251122-28252162	18	5	*	6.0	0.0	0.0	10.0	*	34.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47010			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	37	pipeline_score=34; farm_logP=10.45; max_variant=18; recommendation_score=37
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47229	11:28252894-28253442	20	5	*	6.0	0.0	0.0	0.0	*	26.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47229			expressed protein	N	Y	Y	31	pipeline_score=26; farm_logP=10.45; max_variant=20; recommendation_score=31
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47030	11:28255779-28259210	25	25	*	6.0	5.0	0.0	22.0	*	58.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47030			receptor protein kinase, putative, expressed	N	Y	Y	63	pipeline_score=58; farm_logP=10.45; max_variant=25; recommendation_score=63
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47039	11:28267175-28267933	5	5	*	6.0	0.0	0.0	15.0	*	26.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47039			expressed protein	N	Y	Y	26	pipeline_score=26; farm_logP=10.45; max_variant=5; recommendation_score=26
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47050	11:28271486-28273360	25	5	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47050			transposon protein, putative, CACTA, En/Spm sub-class	Y	N	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47060	11:28273650-28274021	5	5	*	6.0	0.0	0.0	0.0	*	11.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47060			expressed protein	N	Y	Y	11	pipeline_score=11; farm_logP=10.45; max_variant=5; recommendation_score=11
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47070	11:28276536-28279599	25	25	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47070			transposon protein, putative, CACTA, En/Spm sub-class, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47080	11:28286636-28289528	5	5	*	6.0	0.0	0.0	0.0	*	11.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47080			transposon protein, putative, CACTA, En/Spm sub-class	Y	N	Y	11	pipeline_score=11; farm_logP=10.45; max_variant=5; recommendation_score=11
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47100	11:28293046-28294879	*	5	*	6.0	0.0	0.0	5.0	*	16.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47100			hypothetical protein	N	N	Y	16	pipeline_score=16; farm_logP=10.45; max_variant=5; recommendation_score=16
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47110	11:28321726-28327978	*	*	*	6.0	0.0	0.0	22.0	*	28.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47110			OsWAK121 - OsWAK receptor-like protein kinase, expressed	N	Y	Y	28	pipeline_score=28; farm_logP=10.45; recommendation_score=28
QTL16	Chr11-28332728	10.45	*	Os11g0693750	11:28321779-28327027	*	*	*	6.0	0.0	0.0	5.0	*	11.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0693750							11	pipeline_score=11; farm_logP=10.45; recommendation_score=11
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47120	11:28335093-28338717	20	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47120			DEFL48 - Defensin and Defensin-like DEFL family, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47130	11:28340051-28347860	25	10	*	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47130			protein transporter, putative, expressed	N	Y	Y	51	pipeline_score=46; farm_logP=10.45; max_variant=25; recommendation_score=51
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47140	11:28356988-28362730	25	25	*	6.0	5.0	10.0	22.0	*	68.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47140			OsWAK123 - OsWAK receptor-like protein kinase, expressed	N	Y	Y	73	pipeline_score=68; farm_logP=10.45; max_variant=25; recommendation_score=73
QTL16	Chr11-28332728	10.45	*	Os11g0694125	11:28357138-28362248	25	5	*	6.0	0.0	0.0	20.0	*	51.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0694125							56	pipeline_score=51; farm_logP=10.45; max_variant=25; recommendation_score=56
QTL16	Chr11-28332728	10.45	*	Os11g0694150	11:28364680-28368250	25	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0694150							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47150	11:28365583-28369884	25	25	*	6.0	5.0	10.0	22.0	*	68.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47150			OsWAK122 - OsWAK receptor-like protein kinase, expressed	N	Y	Y	73	pipeline_score=68; farm_logP=10.45; max_variant=25; recommendation_score=73
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47160	11:28371257-28373985	20	25	*	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47160			receptor kinase 1, putative, expressed	N	Y	Y	54	pipeline_score=49; farm_logP=10.45; max_variant=25; recommendation_score=54
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47170	11:28374214-28374891	25	25	*	6.0	0.0	0.0	15.0	*	46.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47170			receptor-like protein kinase precursor, putative, expressed	N	Y	Y	51	pipeline_score=46; farm_logP=10.45; max_variant=25; recommendation_score=51
QTL16	Chr11-28332728	10.45	*	Os11g0694500	11:28375368-28377696	20	5	*	6.0	0.0	0.0	5.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0694500							36	pipeline_score=31; farm_logP=10.45; max_variant=20; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47180	11:28376327-28379731	18	5	*	6.0	0.0	0.0	15.0	*	39.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47180			receptor-like protein kinase 2 precursor, putative, expressed	N	Y	Y	42	pipeline_score=39; farm_logP=10.45; max_variant=18; recommendation_score=42
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47190	11:28383800-28389955	25	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47190			transposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47200	11:28390597-28393833	20	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47200			transposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47210	11:28399360-28402773	20	25	*	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47210	Xa26|Xa3	bacterial blight; blight; defense; disease; disease resistance; growth; immunity; leaf; receptor kinase; resistance; resistant; seedling; temperature; xoo	receptor-like protein kinase 5 precursor, putative, expressed	N	Y	Y	65	pipeline_score=53; farm_logP=10.45; max_variant=25; symbol=Xa26|Xa3; keyword=bacterial blight; blight; defense; disease; disease resistance; growth; immunity; leaf; receptor kinase; resistance; resistant; seedling; temperature; xoo; recommendation_score=65
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47220	11:28403376-28405142	5	5	*	6.0	0.0	0.0	22.0	*	33.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47220			retrotransposon protein, putative, LINE subclass, expressed	Y	Y	Y	33	pipeline_score=33; farm_logP=10.45; max_variant=5; recommendation_score=33
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47240	11:28407554-28411173	25	25	15	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47240			leucine-rich repeat receptor protein kinase EXS precursor, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=10.45; max_variant=25; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47250	11:28412447-28417975	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47250			retrotransposon protein, putative, unclassified	Y	N	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47260	11:28421672-28423981	25	25	20	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47260			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	Os11g0695400	11:28423279-28427709	25	25	*	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0695400							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47269	11:28428487-28429125	20	10	*	6.0	5.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47269			DEFL44 - Defensin and Defensin-like DEFL family, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=20; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47278	11:28430084-28430789	20	25	*	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47278			hypothetical protein	N	N	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47290	11:28431297-28438467	20	25	20	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47290			receptor kinase, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=10.45; max_variant=25; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47300	11:28444371-28447804	20	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47300			receptor-like protein kinase precursor, putative, expressed	N	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47310	11:28451236-28454914	25	25	*	6.0	0.0	0.0	22.0	*	53.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47310			receptor kinase-like protein, identical, putative, expressed	N	Y	Y	58	pipeline_score=53; farm_logP=10.45; max_variant=25; recommendation_score=58
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47320	11:28462069-28469812	20	10	20	6.0	0.0	0.0	15.0	*	41.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47320			protein transporter, putative, expressed	N	Y	Y	46	pipeline_score=41; farm_logP=10.45; max_variant=20; recommendation_score=46
QTL16	Chr11-28332728	10.45	*	Os11g0695975	11:28470506-28471598	25	25	20	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0695975							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47330	11:28474461-28478132	20	10	20	6.0	0.0	0.0	10.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47330	EDT1	PCD; cytoplasm; nucleus; pollen; pollen development; tapetum	ATP-grasp domain containing protein, expressed	N	Y	Y	48	pipeline_score=36; farm_logP=10.45; max_variant=20; symbol=EDT1; keyword=PCD; cytoplasm; nucleus; pollen; pollen development; tapetum; recommendation_score=48
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47350	11:28483676-28486502	25	25	25	6.0	5.0	0.0	5.0	*	41.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47350			beta-D-xylosidase, putative, expressed	N	Y	Y	46	pipeline_score=41; farm_logP=10.45; max_variant=25; recommendation_score=46
QTL16	Chr11-28332728	10.45	*	Os11g0696501	11:28483678-28486409	25	10	20	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0696501							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47360	11:28491158-28493900	20	5	0	6.0	0.0	0.0	0.0	*	26.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47360			retrotransposon protein, putative, Ty3-gypsy subclass, expressed	Y	Y	Y	31	pipeline_score=26; farm_logP=10.45; max_variant=20; recommendation_score=31
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47370	11:28496703-28500158	5	5	*	6.0	0.0	0.0	18.0	*	29.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47370			expressed protein	N	Y	Y	29	pipeline_score=29; farm_logP=10.45; max_variant=5; recommendation_score=29
QTL16	Chr11-28332728	10.45	*	Os11g0696750	11:28502696-28502811	*	*	*	6.0	0.0	0.0	0.0	*	6.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0696750							6	pipeline_score=6; farm_logP=10.45; recommendation_score=6
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47390	11:28508444-28511163	20	25	10	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47390			laccase precursor protein, putative, expressed	N	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	Os11g0697001	11:28509005-28514468	20	5	15	6.0	0.0	0.0	5.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0697001							36	pipeline_score=31; farm_logP=10.45; max_variant=20; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47400	11:28515606-28516845	5	25	25	6.0	0.0	0.0	20.0	*	51.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47400			expressed protein	N	Y	Y	56	pipeline_score=51; farm_logP=10.45; max_variant=25; recommendation_score=56
QTL16	Chr11-28332728	10.45	*	Os11g0697100	11:28516425-28520347	25	25	0	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	Os11g0697100							41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47410	11:28517380-28519357	25	*	25	6.0	0.0	0.0	18.0	*	49.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47410			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	54	pipeline_score=49; farm_logP=10.45; max_variant=25; recommendation_score=54
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47420	11:28522406-28525707	25	25	25	6.0	0.0	0.0	0.0	*	31.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47420			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	36	pipeline_score=31; farm_logP=10.45; max_variant=25; recommendation_score=36
QTL16	Chr11-28332728	10.45	*	LOC_Os11g47430	11:28526332-28532487	25	25	25	6.0	0.0	0.0	5.0	*	36.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os11g47430			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	41	pipeline_score=36; farm_logP=10.45; max_variant=25; recommendation_score=41
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09060	12:4732014-4735251	20	25	20	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09060			trehalose phosphatase, putative	N	N	Y	32	pipeline_score=27; farm_logP=9; max_variant=25; recommendation_score=32
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09070	12:4742393-4743073	5	5	0	2.0	0.0	0.0	5.0	*	12.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09070			expressed protein	N	Y	Y	12	pipeline_score=12; farm_logP=9; max_variant=5; recommendation_score=12
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09080	12:4746629-4747737	5	5	*	2.0	0.0	0.0	5.0	*	12.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09080	OsBRXL6	abiotic stress; drought; salt	brevis radix, putative, expressed	N	Y	Y	19	pipeline_score=12; farm_logP=9; max_variant=5; symbol=OsBRXL6; keyword=abiotic stress; drought; salt; recommendation_score=19
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09089	12:4748030-4760875	20	10	*	2.0	0.0	0.0	15.0	*	37.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09089			protein kinase PKN/PRK1, effector, putative, expressed	N	Y	Y	42	pipeline_score=37; farm_logP=9; max_variant=20; recommendation_score=42
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09120	12:4763185-4775463	5	5	*	2.0	0.0	0.0	15.0	*	22.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09120			mRNA-capping enzyme, putative, expressed	N	Y	Y	22	pipeline_score=22; farm_logP=9; max_variant=5; recommendation_score=22
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09130	12:4775867-4777998	20	25	0	2.0	5.0	0.0	10.0	*	42.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09130			expressed protein	N	Y	Y	47	pipeline_score=42; farm_logP=9; max_variant=25; recommendation_score=47
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09140	12:4781806-4782925	20	5	25	2.0	0.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09140			expressed protein	Y	Y	Y	37	pipeline_score=32; farm_logP=9; max_variant=25; recommendation_score=37
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09150	12:4787632-4788199	20	25	*	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09150			retrotransposon protein, putative, unclassified	Y	N	Y	32	pipeline_score=27; farm_logP=9; max_variant=25; recommendation_score=32
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09164	12:4790977-4794225	25	25	1	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09164			retrotransposon protein, putative, unclassified	Y	N	Y	32	pipeline_score=27; farm_logP=9; max_variant=25; recommendation_score=32
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09180	12:4794561-4794851	20	25	0	2.0	0.0	0.0	0.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09180			retrotransposon protein, putative, unclassified	Y	N	Y	32	pipeline_score=27; farm_logP=9; max_variant=25; recommendation_score=32
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09190	12:4796480-4800065	10	10	10	2.0	0.0	0.0	15.0	*	27.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09190			expressed protein	N	Y	Y	30	pipeline_score=27; farm_logP=9; max_variant=10; recommendation_score=30
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09200	12:4802322-4804889	20	5	*	2.0	5.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09200			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	37	pipeline_score=32; farm_logP=9; max_variant=20; recommendation_score=37
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09210	12:4807494-4810290	20	5	*	2.0	5.0	0.0	5.0	*	32.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09210			retrotransposon protein, putative, unclassified, expressed	Y	Y	Y	37	pipeline_score=32; farm_logP=9; max_variant=20; recommendation_score=37
QTL17	Chr12-4935032	9.00	*	LOC_Os12g09220	12:4814539-4818499	20	5	5	2.0	0.0	0.0	20.0	*	42.0	RAP_Step2_jap_Ganguang.FarmCPUpeak_info	RAP_Step2_jap_Ganguang	LOC_Os12g09220			expressed protein	N	Y	Y	47	pipeline_score=42; farm_logP=9; max_variant=20; recommendation_score=47
